ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,"Em destaque?","Visibilidade no catálogo","Descrição curta",Descrição,"Data de preço promocional começa em","Data de preço promocional termina em","Status do imposto","Classe de imposto","Em estoque?",Estoque,"Quantidade baixa de estoque","São permitidas encomendas?","Vendido individualmente?","Peso (kg)","Comprimento (cm)","Largura (cm)","Altura (cm)","Permitir avaliações de clientes?","Observação de compra","Preço promocional",Preço,Categorias,Tags,"Classe de entrega",Imagens,"Limite de downloads","Dias para expirar o download",Ascendente,"Grupo de produtos",Upsells,"Venda cruzada","URL externa","Texto do botão",Posição,Marcas,"Nome do atributo 1","Valores do atributo 1","Visibilidade do atributo 1","Atributo global 1","Atributo padrão 1","Nome do atributo 2","Valores do atributo 2","Visibilidade do atributo 2","Atributo global 2"
\nCor da lente: Prata Monograma",,,taxable,,backorder,,,0,0,1,15,15,15,0,,,"1890,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110800-Aeroshade-Kunken-White-Frame-Mir-Decor-Silver-Lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110800-Aeroshade-Kunken-White-Frame-Mir-Decor-Silver-Lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110800-Aeroshade-Kunken-White-Frame-Mir-Decor-Silver-Lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5368,simple,,,"Óculos Scicon Aeroshade Kunken Cristal Lente Monograma Vermelho",1,0,visible,,"<div id=""product-wrapper"" class=""product-wrapper"">
\n<div class=""product-tabs"">
\n<div class=""tabs-content"">
\n<div id=""descricao"" class=""tab rte description-ab active"">
\n
\nDesenvolvido com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Kunken Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nO Kunken apresenta nossa almofada de nariz Flexfit totalmente personalizável, que permite que os atletas ajustem o ajuste com base no tamanho individual do rosto e na preferência de ajuste.
\n
\nCaracterísticas:
\n
\n-Fabricado na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6
\n-Transmissão de luz: 15%
\n-Categoria de filtro: 3
\n-Condições de Luz: Luz Brilhante
\n-Sistema de lentes intercambiáveis
\n-Grande campo de visão
\n-Lentes resistentes ao impacto
\n-A melhor proteção da classe
\n-Power Ergo Design Fit
\n-Almofada de nariz Flexifit
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Sistema Clip Switch
\n-Alto nível de opções de personalização
\n-Tecnologia Panorama Arch
\n-Mecanismo Horizon Adapt (almofada de nariz ajustável em altura)
\n
\nCor da armação: Cristal
\nCor da lente: Vermelho Monograma
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<div class=""section-product-related"">
\n<div class=""container""></div>
\n</div>",,,taxable,,backorder,,,0,0,1,15,15,15,0,,,"1890,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31130700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Red-Lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31130700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Red-Lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31130700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Red-Lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5369,simple,,,"ÓCULOS SCICON AEROSHADE KUNKEN CRISTAL LENTE MONOGRAMA PRATA",1,0,visible,,"Desenvolvidos com engenharia de aprimoramento da visão para atender às necessidades de atletas de classe mundial, os óculos de sol Aeroshade Kunken Sport Performance com uma lente de proteção cilíndrica melhoram sua visão e desempenho. Seu par mais versátil de óculos de sol de desempenho esportivo de qualidade com um ajuste personalizado para total conforto e proteção.
\n
\nO Kunken apresenta nossa almofada de nariz Flexfit totalmente personalizável, que permite que os ciclistas ajustem o ajuste com base no tamanho individual do rosto e na preferência de ajuste.
\n
\nCaracterísticas
\n
\n-Fabricado na Itália
\n-Projetado para uso intensivo em esportes ao ar livre
\n-Lente de proteção cilíndrica de base 6
\n-Transmissão de luz: 23% - 90%
\n-Categoria de filtro: 1-3
\n-Sugestão de uso: mudança das condições climáticas
\n-Sistema de lentes intercambiáveis
\n-Grande campo de visão
\n-Lentes resistentes ao impacto
\n-A melhor proteção da classe
\n-Power Ergo Design Fit
\n-Almofada de nariz Flexifit
\n-Braços de templo flexíveis e ajustáveis
\n-Total adaptabilidade ergonômica
\n-Sistema Clip Switch
\n-Alto nível de opções de personalização
\n-Tecnologia Panorama Arch
\n-Mecanismo Horizon Adapt (almofada de nariz ajustável em altura)
\n-Várias opções de cores de armação e lente
\n
\nCor da armação: Crystal
\nCor da lente: Prata",,,taxable,,backorder,,,0,0,1,15,15,15,0,,,"1890,00","SCICON - Gravtah > Óculos Scicon",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Silver-Lens-hero.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Silver-Lens-front.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/EY31110700-Aeroshade-Kunken-Crystal-Frame-Mir-Decor-Silver-Lens-side.jpg",,,,,,,,,0,,,,,,,,,,
5379,simple,,,"Rodas Corima Rr 47 Mm Mcc Evo Wheel 28"" 700c 12 Sp.Tubeless Ta Dx Sram-x",1,0,visible,,,,,taxable,,backorder,,,0,0,1.480,15,15,15,0,,,34000,"SCICON - Gravtah > RODAS CORIMA, Sem categoria",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2020-47-mcc-dx-tlr-rear@studio14-f1-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2020-47-mcc-dx-tlr-front@studio14-f2-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2020-47-mcc-dx-tlr@studio14-f3-scaled.jpg",,,,,,,,,0,,,,,,,,,,
5388,simple,,,"Suporte de Caramanhola Carbon com Oil Slick Cg-123",1,0,visible,,"<div id=""product-wrapper"" class=""product-wrapper"">
\n<div class=""product-tabs"">
\n<div class=""tabs-content"">
\n<div id=""descricao"" class=""tab rte description-ab active"">
\n
\nCom IntuitiveEntry Design e LockTight Wings, CG- 123 com injeção de carbono é a suporte ideal para balançar no calor da batalha.
\n
\nCaracterísticas:
\n
\nFibra de Carbono Injetada
\nDesign de entrada intuitivo
\nAsas LockTight
\nAprovado para estrada/MTB
\nLeve e durável
\n
\nPeso 0,03 kg
\nDimensões 4 × 8 × 9 cm
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<div class=""section-product-related"">
\n<div class=""container""></div>
\n</div>",,,taxable,,0,,,0,0,1,15,15,15,0,,,"199,00",Supacaz,,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1-2.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2-2.jpg",,,,,,,,,0,,,,,,,,,,
5405,simple,,,"Rodas Corima Essentia DX 40MM",1,0,visible,,,,,taxable,,backorder,,,0,0,1.600,60,60,60,0,,,14900,"SCICON - Gravtah > RODAS CORIMA, SCICON - Gravtah",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/ESSENTIA-TUBELESS-PAIR-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/ESSENTIA-TUBELESS-FRONT-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/CORIMA_MAY2022_GLIERES_ESSENTIA40mm_ROMAIN_LAURENT-154-scaled.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/CORIMA_MAY2022_GLIERES_ESSENTIA40mm_ROMAIN_LAURENT-81-scaled.jpg",,,,,,,,,0,,,,,,,,,,
5407,simple,,,"Suporte de Caramanhola Carbon Preto Cg-05",1,0,visible,,"Uma obra-prima absoluta, este suporte grita estilo. As linhas limpas do Fly Cage Carbon realmente se destacam. Nenhum suporte de caramanhola supera o Fly Cage Carbon com suas asas apertadas, mas acessíveis.
\n
\nCaracterísticas:
\n
\n100% carbono 3k
\nAsas LockTight
\nAprovado para estrada/MTB
\nAlta qualidade, mas durável
\n
\nPESO 21g
\nDIMENSÕES 4 × 8 × 9 cm",,,taxable,,0,,,0,0,1,15,15,15,0,,,"482,40",Supacaz,,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1-3.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2-3.jpg",,,,,,,,,0,,,,,,,,,,
5409,simple,,,"Suporte de Caramanhola Preto Cg-117",1,0,visible,,"Um verdadeiro design de entrada lateral com estilo por dias. Perfeito para bicicletas com suspensão total e qualquer equipamento pequeno de estrada/MTB. Uma asa LockTight de formato exclusivo resiste às forças de grandes impactos e estradas irregulares, mantendo sua garrafa ultra segura e permitindo acesso direto pela lateral.
\n
\nCaracterísticas:
\n
\n? 100% Policarbonato Resistente
\n? Ajustabilidade de instalação de 12 mm
\n? Padrão em relevo
\n? Aprovado para estrada/MTB/cascalho
\n? Alta qualidade e durável
\n? Disponível para os lados direito e esquerdo",,,taxable,,0,,,0,0,1,15,15,15,0,,,"140,00",Supacaz,,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1CG117.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/03/2CG117.jpg",,,,,,,,,0,,,,,,,,,,
5416,variable,,,"Luva fechada de ciclismo",1,0,visible,,,,,taxable,,1,,,0,0,0.300,15,15,15,0,,,,"SCICON - Gravtah, Supacaz",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1-1-1.jpg,,,,,,,,,0,,Tamanho,"G, GG, M, P",1,1,,,,,
5418,variation,,,"Luva fechada de ciclismo - P",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5416,,,,,,1,,Tamanho,P,,1,,,,,
5419,variation,,,"Luva fechada de ciclismo - M",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5416,,,,,,2,,Tamanho,M,,1,,,,,
5420,variation,,,"Luva fechada de ciclismo - G",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5416,,,,,,3,,Tamanho,G,,1,,,,,
5421,variation,,,"Luva fechada de ciclismo - GG",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5416,,,,,,4,,Tamanho,GG,,1,,,,,
5422,variable,,,"Luvas Fechada de Ciclismo Preto com Oil Slick",1,0,visible,,,,,taxable,,1,,,0,0,0.300,15,15,15,0,,,,"SCICON - Gravtah > LUVAS SUPACAZ, SCICON - Gravtah",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/03/GL68-1.jpg,,,,,,,,,0,,Tamanho,"G, GG, M, P",1,1,,,,,
5423,variation,,,"Luvas Fechada de Ciclismo Preto com Oil Slick - P",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5422,,,,,,1,,Tamanho,P,,1,,,,,
5424,variation,,,"Luvas Fechada de Ciclismo Preto com Oil Slick - M",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5422,,,,,,2,,Tamanho,M,,1,,,,,
5425,variation,,,"Luvas Fechada de Ciclismo Preto com Oil Slick - G",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5422,,,,,,3,,Tamanho,G,,1,,,,,
5426,variation,,,"Luvas Fechada de Ciclismo Preto com Oil Slick - GG",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5422,,,,,,4,,Tamanho,GG,,1,,,,,
5428,variable,,,"Luvas Fechada de Ciclismo Oil Slick",1,0,visible,,,,,taxable,,1,,,0,0,0.300,15,,15,0,,,,"SCICON - Gravtah > LUVAS SUPACAZ, SCICON - Gravtah",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1-2-1.jpg,,,,,,,,,0,,Tamanho,"G, GG, M",1,1,,,,,
5430,variation,,,"Luvas Fechada de Ciclismo Oil Slick - M",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,309,,,,,,,id:5428,,,,,,1,,Tamanho,M,,1,,,,,
5431,variation,,,"Luvas Fechada de Ciclismo Oil Slick - G",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,309,,,,,,,id:5428,,,,,,2,,Tamanho,G,,1,,,,,
5432,variation,,,"Luvas Fechada de Ciclismo Oil Slick - GG",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,309,,,,,,,id:5428,,,,,,3,,Tamanho,GG,,1,,,,,
5439,variable,,,"Luvas Esportivas de Ciclismo Oil Slick",1,0,visible,,,,,taxable,,1,,,0,0,0.300,15,15,15,0,,,,"SCICON - Gravtah > LUVAS SUPACAZ, SCICON - Gravtah",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/03/1-3-2.jpg,,,,,,,,,0,,Tamanho,G,1,1,,,,,
5441,variation,,,"Luvas Esportivas de Ciclismo Oil Slick - G",1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,,299,,,,,,,id:5439,,,,,,1,,Tamanho,G,,1,,,,,
5695,simple,,,Creatina,1,0,visible,,,,,taxable,,1,,,0,0,0.300,15,15,15,0,,,"113,50","Alquimia da Saúde",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/06/MOCKUP_CREATINA.png,,,,,,,,,0,,,,,,,,,,
5738,variable,,,"DURAGEL BOX 40G (15 sachês)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Alquimia da Saúde",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Gel-40g.png,,,,,,,,,0,,Sabor,"Café, Neutro, Tangerina",1,0,,,,,
5740,variation,,,"DURAGEL BOX 40G (15 sachês) - Café",1,0,visible,,,,,taxable,parent,1,,,0,0,1.200,15,20,15,0,,,"228,50",,,,,,,id:5738,,,,,,1,,Sabor,Café,,0,,,,,
5741,variation,,,"DURAGEL BOX 40G (15 sachês) - Neutro",1,0,visible,,,,,taxable,parent,1,,,0,0,1.200,15,20,15,0,,,"228,50",,,,,,,id:5738,,,,,,2,,Sabor,Neutro,,0,,,,,
5742,variation,,,"DURAGEL BOX 40G (15 sachês) - Tangerina",1,0,visible,,,,,taxable,parent,1,,,0,0,1.200,15,20,15,0,,,"228,50",,,,,,,id:5738,,,,,,3,,Sabor,Tangerina,,0,,,,,
5743,variable,,,"DURAGEL BOX 27G (15 sachês)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Alquimia da Saúde",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Gel-Alquimia-da-Saude.png,,,,,,,,,0,,Sabor,"Limão, Café",1,0,,,,,
5745,variation,,,"DURAGEL BOX 27G (15 sachês) - Limão",1,0,visible,,,,,taxable,parent,1,,,0,0,1.200,15,20,15,0,,,"187,50",,,,,,,id:5743,,,,,,1,,Sabor,Limão,,0,,,,,
5746,variation,,,"DURAGEL BOX 27G (15 sachês) - Café",1,0,visible,,,,,taxable,parent,1,,,0,0,1.200,15,20,15,0,,,"187,50",,,,,,,id:5743,,,,,,2,,Sabor,Café,,0,,,,,
5836,variable,,,"Kona Hei Hei CR DL",1,0,visible,,,,,taxable,,backorder,,,0,0,,,,,0,,,,"Kona Bikes",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Kona-Hei-Hei-2.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-2.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-3.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-4.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-5.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-6.png, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-7.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-8.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-9.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-10.jpg",,,,,,,,,0,,Tamanho,"S, M, L, XL",1,0,,,,,
5842,variation,,,"Kona Hei Hei CR DL - S",1,0,visible,,,,,taxable,parent,backorder,,,0,0,13.0,180,100,80,0,,,"58900,00",,,,,,,id:5836,,,,,,1,,Tamanho,S,,0,,,,,
5843,variation,,,"Kona Hei Hei CR DL - M",1,0,visible,,,,,taxable,parent,backorder,,,0,0,13.0,180,100,80,0,,,"58900,00",,,,,,,id:5836,,,,,,2,,Tamanho,M,,0,,,,,
5844,variation,,,"Kona Hei Hei CR DL - L",1,0,visible,,,,,taxable,parent,backorder,,,0,0,13.0,180,100,80,0,,,"58900,00",,,,,,,id:5836,,,,,,3,,Tamanho,L,,0,,,,,
5845,variation,,,"Kona Hei Hei CR DL - XL",1,0,visible,,,,,taxable,parent,backorder,,,0,0,13.0,180,100,80,0,,,"58900,00",,,,,,,id:5836,,,,,,4,,Tamanho,XL,,0,,,,,
5888,simple,,,"Mala Roda Scicon Dupla Acolchoada Preta",1,0,visible,,"PROTEÇÃO ACOLCHOADA E REFORÇADA PARA DUAS RODAS
\n
\nVocê está planejando viajar com sua bicicleta e trazer um jogo de rodas extra com você para o seu próximo campo de treinamento ou férias? A bolsa de roda dupla acolchoada Scicon Sports é a sua companhia perfeita. Projetado para o ciclista viajante, triatleta e viajante, oferecendo o mais alto nível de proteção. A bolsa de rodas dupla acolchoada segura duas rodas e protege seu conjunto de rodas de impactos imprevistos com um peso extremamente baixo (apenas 1,7 kg/3,7 libras) Basta inserir suas rodas nos compartimentos individuais e você está pronto para voar. Construída com material de poliéster resistente e acolchoamento de espuma de alta densidade, a bolsa de roda possui uma costura resistente a rasgos no cubo da roda, o que garante maior reforço. Duas alças facilitam o transporte e uma abertura com zíper de 180 graus permite carregar e descarregar confortavelmente. Compatível com rodas 26?, 650b, 650c e 700c de estrada, ciclocross e triatlhon. Pronta para voar e recomendada para viagens aéreas, a Bolsa Acolchoada Dupla Roda protege seu rodado de impactos e arranhões durante o transporte.",,,taxable,,backorder,,,0,0,,,,,0,,,"1090,00","SCICON - Gravtah > Mala bike - SCICON",,,https://powerhousebrasil.com.br/wp-content/uploads/2024/08/mala_roda_scicon_dupla_acolchoada_preta_377_variacao_375_1_2b9d74fda70391f24ec94f6bc93d5247-copy.jpg,,,,,,,,,0,,Cor,Preto,1,0,,Tamanho,Único,1,0
5890,simple,,,"Mala Roda Scicon Dupla Preta",1,0,visible,,"<div id=""product-wrapper"" class=""product-wrapper"">
\n<div class=""product-tabs"">
\n<div class=""tabs-content"">
\n<div id=""descricao"" class=""tab rte description-ab active"">
\n
\nA Bolsa de Rodas Scicon Sports para duas rodas. Compatível com rodas de 26?, 650b, 650c e 700c. Construída em tecido de nylon resistente, a bolsa durará uma vida inteira. Com protetores de cubo rígidos costurados no exterior para reforço extra. Vem com uma alça para fácil transporte e uma abertura com zíper de 180 graus para carregamento confortável. A bolsa de rodas não contém nenhum acolchoamento de espuma e não é recomendada para viagens aéreas, mas possui protetores de cubo rígidos para evitar rasgos ou arranhões durante o transporte. Uma ótima bolsa de rodas para guardar suas rodas e transportá-las em um carro. A proteção funciona nos dois sentidos. Mantenha seu carro e sua casa livres de sujeira e sujeira da estrada.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<div class=""section-product-related"">
\n<div class=""container""></div>
\n</div>",,,taxable,,backorder,,,0,0,,,,,0,,,"600,00","SCICON - Gravtah > Mala bike - SCICON",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/08/mala_roda_scicon_dupla_preta_375_variacao_373_1_2ea4b26896bcd333e6074f0c2ff4c12b-copy.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/mala_roda_scicon_dupla_preta_375_variacao_373_2_e354628d48694d3449c7c0a2306b0b2d-copy.jpg",,,,,,,,,0,,Cor,Preto,1,0,,Tamanho,Único,1,0
5893,simple,,,"Pneu Hutchinson Touareg Tlr Hardskin Tan 700mmx45 - Pv529231",1,0,visible,,"<div id=""product-wrapper"" class=""product-wrapper"">
\n<div class=""product-tabs"">
\n<div class=""tabs-content"">
\n<div id=""descricao"" class=""tab rte description-ab active"">
\n
\nPegamos tudo o que aprendemos em décadas fabricando pneus para estrada e montanha e colocamos no melhor pneu de cascalho, o Touareg. A base é uma carcaça Tubeless Ready de 127tpi dos nossos pneus de estrada Fusion, combinada com a nossa camada de proteção plana de grade têxtil Hardskin para um pneu durável e resistente a cortes com uma sensação de condução responsiva mesmo em baixa pressão.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n<div class=""section-product-related"">
\n<div class=""container""></div>
\n</div>",,,taxable,,backorder,,,0,0,,,,,0,,,"551,00","SCICON - Gravtah > PNEUS GRAVEL",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-1.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-2.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-3.jpg",,,,,,,,,0,,,,,,,,,,
5897,simple,,,"Pneu Hutchinson Touareg Tlr Hardskin Tan 700mmx40 - Pv529751",1,0,visible,,"Pegamos tudo o que aprendemos em décadas fabricando pneus para estrada e montanha e colocamos no melhor pneu de cascalho, o Touareg. A base é uma carcaça Tubeless Ready de 127tpi dos nossos pneus de estrada Fusion, combinada com a nossa camada de proteção plana de grade têxtil Hardskin para um pneu durável e resistente a cortes com uma sensação de condução responsiva mesmo em baixa pressão. Gravel.",,,taxable,,backorder,,,0,0,,,,,0,,,"551,00","SCICON - Gravtah > PNEUS GRAVEL",,,"https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-1.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-2.jpg, https://powerhousebrasil.com.br/wp-content/uploads/2024/08/Imagem-3.jpg",,,,,,,,,0,,,,,,,,,,
5898,simple,,,"Mala Bike Pocket Preta",1,0,visible,,"A bolsa de transporte Scicon Sports Pocket bike é uma bolsa super confortável e prática para transportar sua bicicleta de estrada em um carro ou trem. Transporte, transporte ou guarde a sua bicicleta. A proteção funciona nos dois sentidos. Proteja seu carro da sujeira após um passeio. Dobra-se e fecha-se num pequeno bolso para guardar. Dobra-se como capa de bicicleta se usado de cabeça para baixo. Transforme sua bicicleta em uma bagagem. Se você precisar fazer o check-in em um hotel, basta arrumar sua bicicleta de estrada para levá-la com você no seu quarto. Arrume sua bicicleta para transporte em um trem e leve-a com você praticamente de graça como uma peça de bagagem. Feita de Nylon durável e leve com um zíper durável e alça de transporte para transportar a bolsa em seu ombro. Adequado para bicicletas de estrada, gravel, cross e cyclocross.
